Date,Active energy burned(kcal),Activity,Distance(km),Duration(s),Elevation: Maximum(m),Elevation: Minimum(m),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg),Swimming stroke count(count),Weather: Humidity(%),Weather: Temperature(degC)
2025-07-25 12:06:20 - 2025-07-25 12:37:48,184.719,Swimming,1,1888.738,,,0,0.5,0.5,0,0,138.567,144.453,6.514,371,76,29.288
2025-07-27 13:15:59 - 2025-07-27 13:47:49,187.65,Swimming,1,1910.397,,,0,0,1,0,0,144.012,150.929,6.521,381,,
2025-07-31 12:19:03 - 2025-07-31 12:51:24,184.783,Swimming,1,1941.615,,,0,0.5,0.5,0,0,129.92,135.85,6.373,372,73,29.809
2025-08-04 12:51:00 - 2025-08-04 13:23:17,183.319,Swimming,1,1937.085,,,0,0,1,0,0,143.946,148.949,6.333,369,68,31.062
2025-08-06 12:30:51 - 2025-08-06 13:03:41,199.242,Swimming,1,1969.859,,,0,0.5,0.5,0,0,138.413,144.889,6.682,404,76,30.929
2025-08-09 07:15:10 - 2025-08-09 07:47:49,191.506,Swimming,1,1958.744,,,0.064,0.288,0.648,0,0,135.018,149,6.495,389,77,27.35
2025-08-11 12:25:48 - 2025-08-11 12:58:03,191.142,Swimming,1,1934.824,,,0.042,0.215,0.743,0,0,135.908,150,6.562,387,73,27.681
2025-08-15 12:55:34 - 2025-08-15 13:27:10,181.441,Swimming,1,1896.584,,,0.095,0.179,0.726,0,0,135.661,153,6.385,369,85,29.037
2025-08-17 21:56:13 - 2025-08-17 22:28:40,179.149,Swimming,1,1946.595,,,0.057,0.76,0.183,0,0,128.859,144,6.209,366,89,27.918
2025-08-21 12:37:02 - 2025-08-21 13:08:49,175.666,Swimming,1,1906.987,,,0.046,0.523,0.431,0,0,133.043,147,6.209,363,78,31.2
2025-08-24 21:37:43 - 2025-08-24 22:09:38,179.833,Swimming,1,1914.863,,,0.011,0.481,0.508,0,0,134.749,153,6.301,369,84,28.684
2025-08-27 11:01:27 - 2025-08-27 11:32:32,176.598,Swimming,1,1864.273,,,0.058,0.618,0.324,0,0,131.632,147,6.346,364,68,28.699
2025-08-31 16:13:48 - 2025-08-31 16:45:40,181.76,Swimming,1,1911.936,,,0.047,0.545,0.408,0,0,132.282,151,6.364,372,,
2025-09-01 12:21:31 - 2025-09-01 12:52:51,178.914,Swimming,1,1879.825,,,0.024,0.415,0.561,0,0,135.832,151,6.366,368,66,27.657
2025-09-03 12:20:23 - 2025-09-03 12:51:29,171.512,Swimming,1,1865.535,,,0.022,0.348,0.63,0,0,135.287,151,6.185,346,,
2025-09-05 11:51:19 - 2025-09-05 12:22:05,163.603,Swimming,1,1845.312,,,0.046,0.466,0.488,0,0,133.276,146,6.015,331,,
2025-09-08 12:19:14 - 2025-09-08 12:50:37,169.708,Swimming,1,1883.658,,,0.09,0.38,0.53,0,0,133.333,146,6.096,347,72,26.335
2025-09-10 15:13:12 - 2025-09-10 15:45:01,175.011,Swimming,1,1908.512,,,0.076,0.892,0.032,0,0,126.626,140,6.177,355,64,28.017
2025-09-12 14:22:38 - 2025-09-12 14:53:49,178.594,Swimming,1,1871.727,,,0.024,0.227,0.749,0,0,139.027,154,6.373,365,95,22.36
2025-09-17 11:46:33 - 2025-09-17 12:18:08,174.508,Swimming,1,1894.934,,,0.024,0.141,0.829,0.006,0,141.153,157,6.203,350,72,20.81
2025-09-21 16:29:19 - 2025-09-21 17:00:48,168.321,Swimming,1,1888.813,,,0.037,0.349,0.614,0,0,135.704,150,6.044,340,60,23.676
2025-09-25 12:21:25 - 2025-09-25 12:53:10,166.448,Swimming,1,1905.125,,,0.058,0.505,0.437,0,0,132.408,148,5.957,331,58,25.698
2025-09-28 11:51:36 - 2025-09-28 12:22:29,164.686,Swimming,1,1852.979,,,0.058,0.44,0.502,0,0,133.533,148,6.022,329,80,21.934
2025-10-03 19:22:18 - 2025-10-03 19:41:13,102.477,Swimming,0.5,1132.353,,,0.265,0.735,0,0,0,120.063,133,6.101,200,86,23.745
2025-10-08 20:11:22 - 2025-10-08 20:42:00,163.968,Swimming,1,1838.38,,,0.098,0.484,0.418,0,0,131.503,150,6.038,331,76,21.752
2025-10-10 12:18:48 - 2025-10-10 12:48:59,164.83,Swimming,1,1811.362,,,0.024,0.219,0.751,0.006,0,138.704,157,6.147,337,85,22.205
2025-10-15 12:32:27 - 2025-10-15 13:03:28,155.778,Swimming,1,1861.07,,,0.089,0.468,0.443,0,0,131.624,152,5.751,331,85,19.437
2025-10-17 12:09:22 - 2025-10-17 12:39:31,152.63,Swimming,1,1808.798,,,0.056,0.248,0.69,0.006,0,137.63,157,5.798,323,71,19.885
2025-10-19 16:06:03 - 2025-10-19 16:35:47,152.421,Swimming,1,1783.741,,,0.071,0.222,0.698,0.009,0,138.33,157,5.851,330,67,12.915
2025-10-21 12:16:21 - 2025-10-21 12:46:23,157.952,Swimming,1,1802.505,,,0.012,0.307,0.681,0,0,138.304,154,5.968,340,53,12.377
2025-10-24 12:11:11 - 2025-10-24 12:41:24,166.258,Swimming,1,1812.555,,,0.084,0.253,0.663,0,0,136.056,154,6.185,352,47,14.674
2025-10-26 16:13:44 - 2025-10-26 16:43:36,162.48,Swimming,1,1792.399,,,0.024,0.258,0.7,0.018,0,139.872,158,6.114,338,66,15.707
2025-10-29 12:17:13 - 2025-10-29 12:47:08,154.907,Swimming,1,1795.456,,,0.04,0.301,0.659,0,0,137.408,154,5.895,332,,
2025-10-31 12:29:55 - 2025-10-31 12:59:40,158.305,Swimming,1,1784.542,,,0.042,0.232,0.726,0,0,139.669,154,6.014,337,78,15.78
2025-11-03 17:07:22 - 2025-11-03 17:37:30,158.533,Swimming,1,1807.897,,,0.077,0.716,0.207,0,0,128.435,143,5.957,333,61,11.795
2025-11-05 15:37:13 - 2025-11-05 16:07:03,151.504,Swimming,1,1789.979,,,0.058,0.187,0.755,0,0,138.591,154,5.81,325,67,16.55
2025-11-07 09:49:01 - 2025-11-07 10:19:04,156.561,Swimming,1,1802.376,,,0.033,0.374,0.593,0,0,135.31,153,5.926,330,74,16.958
2025-11-10 11:18:31 - 2025-11-10 11:48:22,157.169,Swimming,1,1791.022,,,0.054,0.186,0.754,0.006,0,138.445,157,5.977,337,50,13.418
2025-11-14 12:07:46 - 2025-11-14 12:37:53,152.009,Swimming,1,1807.357,,,0.078,0.377,0.545,0,0,133.562,154,5.785,324,43,16.461
2025-11-17 12:24:11 - 2025-11-17 12:54:10,163.802,Swimming,1,1798.782,,,0.031,0.277,0.692,0,0,138.609,155,6.148,344,,
2025-11-21 16:10:43 - 2025-11-21 16:40:54,162.713,Swimming,1,1810.598,,,0.051,0.175,0.763,0.011,0,140.825,156,6.087,345,33,13.298
2025-11-24 12:44:48 - 2025-11-24 13:15:03,169.252,Swimming,1,1815.149,,,0.033,0.127,0.434,0.406,0,149.865,167,6.254,355,37,15.976
2025-11-26 12:34:31 - 2025-11-26 13:05:45,169.535,Swimming,1,1873.988,,,0.08,0.625,0.295,0,0,130.202,140,6.116,361,47,12.768
2025-11-28 10:25:20 - 2025-11-28 10:55:45,172.674,Swimming,1,1824.689,,,0.085,0.237,0.678,0,0,135.693,153,6.324,357,48,11.113
2025-12-03 12:22:19 - 2025-12-03 12:53:16,168.377,Swimming,1,1857.472,,,0.043,0.107,0.85,0,0,141.764,155,6.114,358,33,2.732
2025-12-05 12:26:04 - 2025-12-05 12:57:31,171.097,Swimming,1,1886.866,,,0.04,0.159,0.735,0.066,0,143.73,158,6.119,364,46,7.068
